Stock_ID,Stock_Name,Stock_Industry,Stock_Industry_Prev,Stock_Market,Stock_Code,Total_Value,Total_Value_Prev
600241,时代万恒,电池,,CN,sh600241,2407391300.7,0
600243,青海华鼎,通用设备,,CN,sh600243,2027487000.0,0
600246,万通发展,房地产开发,,CN,sh600246,17253678136.8,0
600248,陕建股份,工程建设,,CN,sh600248,15829305601.2,0
600249,两面针,美容护理,,CN,sh600249,3272500000.0,0
600250,南纺股份,贸易行业,,CN,sh600250,2242487806.38,0
600251,冠农股份,农牧饲渔,,CN,sh600251,7117261220.28,0
600252,中恒集团,中药,,CN,sh600252,9526110893.039999,0
600255,鑫科材料,有色金属,,CN,sh600255,3829031544.6000004,0
600256,广汇能源,石油行业,,CN,sh600256,48849218234.16,0
600257,大湖股份,农牧饲渔,,CN,sh600257,3359035572.2400002,0
600258,首旅酒店,旅游酒店,,CN,sh600258,18446283641.52,0
600259,广晟有色,小金属,,CN,sh600259,11428727862.699999,0
600261,阳光照明,家电行业,,CN,sh600261,4978157268.92,0
600262,北方股份,专用设备,,CN,sh600262,3189200000.0000005,0
600265,ST景谷,农牧饲渔,,CN,sh600265,2332506000.0,0
600266,城建发展,房地产开发,,CN,sh600266,14329013760.0,0
600267,海正药业,化学制药,,CN,sh600267,12610201187.88,0
600268,国电南自,电网设备,,CN,sh600268,5801244319.849999,0
600269,赣粤高速,铁路公路,,CN,sh600269,9785355388.660002,0
600271,航天信息,互联网服务,,CN,sh600271,21104356026.82,0
600272,开开实业,医药商业,,CN,sh600272,3083670000.0,0
600273,嘉化能源,化学制品,,CN,sh600273,11720261930.519999,0
600276,恒瑞医药,化学制药,,CN,sh600276,299366576718.82,0
600277,亿利洁能,化学原料,,CN,sh600277,9649286145.74,0
600278,东方创业,贸易行业,,CN,sh600278,6330623881.17,0
600279,重庆港,航运港口,,CN,sh600279,5186605656.71,0
600280,中央商场,商业百货,,CN,sh600280,4727722761.72,0
600281,华阳新材,小金属,,CN,sh600281,2448553639.0,0
600282,南钢股份,钢铁行业,,CN,sh600282,23180742201.359997,0
600283,钱江水利,公用事业,,CN,sh600283,4659544005.599999,0
600284,浦东建设,工程建设,,CN,sh600284,6335771680.0,0
600285,羚锐制药,中药,,CN,sh600285,9664133623.68,0
600287,江苏舜天,商业百货,,CN,sh600287,2848123351.26,0
600288,大恒科技,电子元件,,CN,sh600288,5678400000.0,0
600289,ST信通,通信服务,,CN,sh600289,1798498396.65,0
600290,*ST华仪,电网设备,,CN,sh600290,805497721.6600001,0
600292,远达环保,环保行业,,CN,sh600292,4911338238.1,0
600293,三峡新材,玻璃玻纤,,CN,sh600293,3793674300.42,0
600295,鄂尔多斯,钢铁行业,,CN,sh600295,25804717061.88,0
600297,广汇汽车,汽车服务,,CN,sh600297,15411507982.9,0
600298,安琪酵母,食品饮料,,CN,sh600298,31353269749.110004,0
600299,安迪苏,化学制品,,CN,sh600299,21079744005.780003,0
600300,维维股份,食品饮料,,CN,sh600300,5223369241.4,0
600301,华锡有色,贸易行业,,CN,sh600301,8122166430.36,0
600302,标准股份,专用设备,,CN,sh600302,1982636176.92,0
600303,ST曙光,汽车整车,,CN,sh600303,2965902486.29,0
600305,恒顺醋业,食品饮料,,CN,sh600305,10695507467.519999,0
600306,*ST商城,商业百货,,CN,sh600306,2646901312.74,0
600307,酒钢宏兴,钢铁行业,,CN,sh600307,9896104729.92,0
600308,华泰股份,造纸印刷,,CN,sh600308,5475901335.36,0
600309,万华化学,化学制品,,CN,sh600309,255575375356.40002,0
600310,广西能源,电力行业,,CN,sh600310,5555043636.38,0
600312,平高电气,电网设备,,CN,sh600312,16011671446.2,0
600313,农发种业,农牧饲渔,,CN,sh600313,8538547451.07,0
600315,上海家化,美容护理,,CN,sh600315,15783064892.4,0
600316,洪都航空,航天航空,,CN,sh600316,15339079411.68,0
600318,新力金融,多元金融,,CN,sh600318,3630111634.56,0
600319,亚星化学,化学原料,,CN,sh600319,2124647424.3200002,0
600320,振华重工,专用设备,,CN,sh600320,17701667763.36,0
600321,正源股份,装修建材,,CN,sh600321,2688779000.0,0
600322,津投城开,房地产开发,,CN,sh600322,2830592000.0,0
600323,瀚蓝环境,环保行业,,CN,sh600323,14072891739.960001,0
600325,华发股份,房地产开发,,CN,sh600325,22953023707.44,0
600326,西藏天路,水泥建材,,CN,sh600326,6578072451.5,0
600327,大东方,医疗服务,,CN,sh600327,5167112385.12,0
600328,中盐化工,化学原料,,CN,sh600328,11792520559.89,0
600329,达仁堂,中药,,CN,sh600329,26242420089.32,0
600330,天通股份,非金属材料,,CN,sh600330,10792551140.0,0
600331,宏达股份,有色金属,,CN,sh600331,11257280000.0,0
600332,白云山,中药,,CN,sh600332,49960555862.770004,0
600333,长春燃气,燃气,,CN,sh600333,3288765693.6000004,0
600335,国机汽车,汽车服务,,CN,sh600335,12953530072.72,0
600336,澳柯玛,家电行业,,CN,sh600336,4452922411.02,0
600337,美克家居,装修建材,,CN,sh600337,3772833469.35,0
600338,西藏珠峰,有色金属,,CN,sh600338,12140711031.039999,0
600339,中油工程,采掘行业,,CN,sh600339,18089397806.04,0
600340,华夏幸福,房地产开发,,CN,sh600340,7905715090.84,0
600343,航天动力,专用设备,,CN,sh600343,6554379193.96,0
600345,长江通信,通信设备,,CN,sh600345,4126320000.0,0
600346,恒力石化,化纤行业,,CN,sh600346,97913878023.26,0
600348,华阳股份,煤炭行业,,CN,sh600348,29942250000.000004,0
600350,山东高速,铁路公路,,CN,sh600350,32237048195.82,0
600351,亚宝药业,中药,,CN,sh600351,6160000184.0,0
600352,浙江龙盛,化学制品,,CN,sh600352,28499187093.6,0
600353,旭光电子,电子元件,,CN,sh600353,7153689799.809999,0
600354,敦煌种业,农牧饲渔,,CN,sh600354,3256538833.6,0
600355,精伦电子,通信设备,,CN,sh600355,2524417596.0,0
600356,恒丰纸业,造纸印刷,,CN,sh600356,2377901768.88,0
600358,国旅联合,文化传媒,,CN,sh600358,2479239000.6,0
600359,新农开发,农牧饲渔,,CN,sh600359,2888052047.4,0
600360,华微电子,半导体,,CN,sh600360,7768789009.36,0
600361,创新新材,有色金属,,CN,sh600361,21507516476.48,0
600362,江西铜业,有色金属,,CN,sh600362,61809719879.25001,0
600363,联创光电,光学光电子,,CN,sh600363,15445809697.5,0
600365,ST通葡,酿酒行业,,CN,sh600365,1683956000.0,0
600366,宁波韵升,小金属,,CN,sh600366,8031297328.219999,0
600367,红星发展,化学原料,,CN,sh600367,4441524344.04,0
600368,五洲交通,铁路公路,,CN,sh600368,5027072816.499999,0
600369,西南证券,证券,,CN,sh600369,27577202864.600002,0
600370,三房巷,化学制品,,CN,sh600370,10052568319.800001,0
600371,万向德农,农牧饲渔,,CN,sh600371,3276873600.0,0
600372,中航机载,航天航空,,CN,sh600372,64066991381.200005,0
600373,中文传媒,文化传媒,,CN,sh600373,18632126136.25,0
600375,汉马科技,工程机械,,CN,sh600375,4056752032.8,0
600376,首开股份,房地产开发,,CN,sh600376,9931326181.7,0
600377,宁沪高速,铁路公路,,CN,sh600377,50377475000.0,0
600378,昊华科技,化学制品,,CN,sh600378,26542117259.84,0
600379,宝光股份,电网设备,,CN,sh600379,3219465249.0,0
600380,健康元,化学制药,,CN,sh600380,23623191489.6,0
600381,青海春天,食品饮料,,CN,sh600381,4831509898.43,0
600382,广东明珠,钢铁行业,,CN,sh600382,3599883008.2799997,0
600383,金地集团,房地产开发,,CN,sh600383,25778272196.12,0
600386,北巴传媒,汽车服务,,CN,sh600386,3394944000.0,0
600387,ST海越,石油行业,,CN,sh600387,2771415226.88,0
600388,龙净环保,环保行业,,CN,sh600388,15459782609.7,0
600389,江山股份,农药兽药,,CN,sh600389,8142354673.2,0
600390,五矿资本,多元金融,,CN,sh600390,22490327295.0,0
600391,航发科技,航天航空,,CN,sh600391,6361592902.09,0
600392,盛和资源,小金属,,CN,sh600392,18334565922.2,0
600395,盘江股份,煤炭行业,,CN,sh600395,13158810600.22,0
600396,*ST金山,电力行业,,CN,sh600396,3799583587.86,0
600397,安源煤业,煤炭行业,,CN,sh600397,3058976035.3799996,0
600398,海澜之家,纺织服装,,CN,sh600398,32614278660.399998,0
600399,抚顺特钢,钢铁行业,,CN,sh600399,19444906000.0,0
600400,红豆股份,纺织服装,,CN,sh600400,6877753037.4800005,0
600403,大有能源,煤炭行业,,CN,sh600403,9634973980.060001,0
600405,动力源,电源设备,,CN,sh600405,3054080472.9599996,0
600406,国电南瑞,电网设备,,CN,sh600406,177208707516.74,0
600408,安泰集团,煤炭行业,,CN,sh600408,2678088000.0,0
600409,三友化工,化学原料,,CN,sh600409,11622287392.24,0
600410,华胜天成,互联网服务,,CN,sh600410,8256604962.990001,0
600415,小商品城,商业百货,,CN,sh600415,42777806572.799995,0
600416,湘电股份,电机,,CN,sh600416,19748556030.5,0
600418,江淮汽车,汽车整车,,CN,sh600418,38919054475.62,0
600419,天润乳业,食品饮料,,CN,sh600419,4053608514.36,0
600420,国药现代,化学制药,,CN,sh600420,14082313266.0,0
600421,华嵘控股,通用设备,,CN,sh600421,2089008000.0,0
600422,昆药集团,中药,,CN,sh600422,16417997748.54,0
600423,柳化股份,化学原料,,CN,sh600423,2859328193.08,0
600425,青松建化,水泥建材,,CN,sh600425,6226250383.16,0
600426,华鲁恒升,化学原料,,CN,sh600426,64697560369.53,0
600428,中远海特,航运港口,,CN,sh600428,10947918932.099998,0
600429,三元股份,食品饮料,,CN,sh600429,7370216370.360001,0
600433,冠豪高新,造纸印刷,,CN,sh600433,6611690343.24,0
600435,北方导航,通信设备,,CN,sh600435,17529673496.399998,0
600436,片仔癀,中药,,CN,sh600436,154298376457.5,0
600438,通威股份,光伏设备,,CN,sh600438,118401801479.40001,0
600439,瑞贝卡,家用轻工,,CN,sh600439,3112959960.0,0
600444,国机通用,专用设备,,CN,sh600444,2076262995.76,0
600446,金证股份,互联网服务,,CN,sh600446,11365699860.199999,0
600448,华纺股份,纺织服装,,CN,sh600448,2072106687.98,0
600449,宁夏建材,水泥建材,,CN,sh600449,9783584119.32,0
600452,涪陵电力,电力行业,,CN,sh600452,13499615961.900002,0
600455,博通股份,教育,,CN,sh600455,1528971840.0,0
600456,宝钛股份,小金属,,CN,sh600456,16387769587.699999,0
600458,时代新材,风电设备,,CN,sh600458,8055737745.04,0
600459,贵研铂业,小金属,,CN,sh600459,11034232881.0,0
600460,士兰微,半导体,,CN,sh600460,34410545833.5,0
600461,洪城环境,公用事业,,CN,sh600461,9490742371.32,0
600462,ST九有,通信设备,,CN,sh600462,1413113200.0,0
600463,空港股份,房地产开发,,CN,sh600463,3159000000.0,0
600467,好当家,农牧饲渔,,CN,sh600467,3608655930.88,0
600468,百利电气,电网设备,,CN,sh600468,6319742215.009999,0
600469,风神股份,橡胶制品,,CN,sh600469,4398588752.13,0
600470,六国化工,化肥行业,,CN,sh600470,2957472000.0,0
600475,华光环能,电源设备,,CN,sh600475,9351701499.380001,0
600476,湘邮科技,互联网服务,,CN,sh600476,2881542300.0,0
600477,杭萧钢构,水泥建材,,CN,sh600477,8173433474.400001,0
600478,科力远,电子元件,,CN,sh600478,8777400627.32,0
600479,千金药业,中药,,CN,sh600479,5237077998.570001,0
600480,凌云股份,汽车零部件,,CN,sh600480,8202083535.200001,0
600481,双良节能,光伏设备,,CN,sh600481,17153963671.67,0
600482,中国动力,船舶制造,,CN,sh600482,37633422889.55,0
600483,福能股份,电力行业,,CN,sh600483,21547202804.960003,0
600486,扬农化工,农药兽药,,CN,sh600486,26320626935.73,0
600487,亨通光电,通信设备,,CN,sh600487,31648205649.31,0
600488,津药药业,化学制药,,CN,sh600488,5972872432.8,0
600489,中金黄金,贵金属,,CN,sh600489,49491061278.44,0
600490,鹏欣资源,有色金属,,CN,sh600490,6682918978.58,0
600491,龙元建设,工程建设,,CN,sh600491,6792125320.200001,0
600493,凤竹纺织,纺织服装,,CN,sh600493,1857760000.0,0
600495,晋西车轴,交运设备,,CN,sh600495,4796517817.42,0
600496,精工钢构,水泥建材,,CN,sh600496,6521742883.440001,0
600497,驰宏锌锗,有色金属,,CN,sh600497,25863761165.44,0
600498,烽火通信,通信设备,,CN,sh600498,21955296931.399998,0
600499,科达制造,专用设备,,CN,sh600499,19834914877.22,0
600500,中化国际,化学制品,,CN,sh600500,17300676220.66,0
600501,航天晨光,专用设备,,CN,sh600501,6159197422.0,0
600502,安徽建工,工程建设,,CN,sh600502,8136370866.120001,0
600503,华丽家族,房地产开发,,CN,sh600503,4486412000.0,0
600505,西昌电力,电力行业,,CN,sh600505,2898311625.0,0
600506,统一股份,石油行业,,CN,sh600506,2859161927.26,0
600507,方大特钢,钢铁行业,,CN,sh600507,11445505694.93,0
600508,上海能源,煤炭行业,,CN,sh600508,9850646340.0,0
600509,天富能源,电力行业,,CN,sh600509,8370727924.490001,0
600510,黑牡丹,房地产开发,,CN,sh600510,6232953207.99,0
600511,国药股份,医药商业,,CN,sh600511,22310653650.86,0
600512,腾达建设,工程建设,,CN,sh600512,4221103476.48,0
600513,联环药业,化学制药,,CN,sh600513,3736622574.3,0
600515,海南机场,航空机场,,CN,sh600515,43530429583.62,0
600516,方大炭素,非金属材料,,CN,sh600516,23270108727.04,0
600517,国网英大,电网设备,,CN,sh600517,27734413358.399998,0
600518,ST康美,中药,,CN,sh600518,26895901378.6,0
600519,贵州茅台,酿酒行业,,CN,sh600519,2232263490600.0,0
600520,文一科技,专用设备,,CN,sh600520,6527316000.0,0
600521,华海药业,化学制药,,CN,sh600521,23616338357.88,0
600522,中天科技,通信设备,,CN,sh600522,46757410232.399994,0
600523,贵航股份,汽车零部件,,CN,sh600523,5656315366.8,0
600525,长园集团,电网设备,,CN,sh600525,7218939084.4800005,0
600526,菲达环保,环保行业,,CN,sh600526,4515609482.599999,0
600527,江南高纤,化纤行业,,CN,sh600527,3498157022.04,0
600528,中铁工业,交运设备,,CN,sh600528,17105947227.6,0
600529,山东药玻,医疗器械,,CN,sh600529,17459687313.03,0
600530,ST交昂,生物制品,,CN,sh600530,1945049199.9999998,0
600531,豫光金铅,有色金属,,CN,sh600531,6748601904.46,0
600533,栖霞建设,房地产开发,,CN,sh600533,3381000000.0,0
600535,天士力,中药,,CN,sh600535,22915417986.399998,0
600536,中国软件,软件开发,,CN,sh600536,30323399288.520004,0
600537,亿晶光电,光伏设备,,CN,sh600537,6227460993.78,0
600538,国发股份,农药兽药,,CN,sh600538,2432280334.72,0
600539,狮头股份,环保行业,,CN,sh600539,1692800000.0,0
600540,新赛股份,农牧饲渔,,CN,sh600540,2959208726.4,0
600543,*ST莫高,酿酒行业,,CN,sh600543,1875340800.0,0
600545,卓郎智能,专用设备,,CN,sh600545,5095549832.7,0
600546,山煤国际,煤炭行业,,CN,sh600546,35783333327.0,0
600547,山东黄金,贵金属,,CN,sh600547,100294289950.5,0
600548,深高速,铁路公路,,CN,sh600548,21218895271.98,0
600549,厦门钨业,小金属,,CN,sh600549,24451236847.999996,0
600550,保变电气,电网设备,,CN,sh600550,8507861577.6,0
600551,时代出版,文化传媒,,CN,sh600551,5584269221.63,0
600552,凯盛科技,光学光电子,,CN,sh600552,12629394172.779999,0
600556,天下秀,文化传媒,,CN,sh600556,11479197526.699999,0
600557,康缘药业,中药,,CN,sh600557,10949633691.92,0
600558,大西洋,通用设备,,CN,sh600558,3725060048.65,0
600559,老白干酒,酿酒行业,,CN,sh600559,21514859882.88,0
600560,金自天正,专用设备,,CN,sh600560,3039342345.0,0
600561,江西长运,铁路公路,,CN,sh600561,1840564896.0,0
600562,国睿科技,通信设备,,CN,sh600562,17770985690.4,0
600563,法拉电子,电子元件,,CN,sh600563,21323250000.0,0
600565,迪马股份,房地产开发,,CN,sh600565,4335220934.16,0
600566,济川药业,中药,,CN,sh600566,29310273821.399998,0
600567,山鹰国际,造纸印刷,,CN,sh600567,9567013061.140001,0
600568,ST中珠,综合行业,,CN,sh600568,3527379335.37,0
600569,安阳钢铁,钢铁行业,,CN,sh600569,6549120760.079999,0
600570,恒生电子,软件开发,,CN,sh600570,59147200539.46,0
600571,信雅达,互联网服务,,CN,sh600571,4672626048.09,0
600572,康恩贝,中药,,CN,sh600572,13955302642.17,0
600573,惠泉啤酒,酿酒行业,,CN,sh600573,2712500000.0,0
600575,淮河能源,物流行业,,CN,sh600575,9754515273.15,0
600576,祥源文旅,旅游酒店,,CN,sh600576,7983585060.88,0
600577,精达股份,电网设备,,CN,sh600577,8753314423.12,0
600578,京能电力,电力行业,,CN,sh600578,19883024414.550003,0
600579,克劳斯,专用设备,,CN,sh600579,3688929311.37,0
600580,卧龙电驱,电机,,CN,sh600580,15446408684.279999,0
600581,八一钢铁,钢铁行业,,CN,sh600581,6180890080.0,0
600582,天地科技,专用设备,,CN,sh600582,21148189238.120003,0
600583,海油工程,采掘行业,,CN,sh600583,27633467500.0,0
600584,长电科技,半导体,,CN,sh600584,55017873223.4,0
600585,海螺水泥,水泥建材,,CN,sh600585,125964422302.83,0
600586,金晶科技,玻璃玻纤,,CN,sh600586,10172842400.0,0
600587,新华医疗,医疗器械,,CN,sh600587,12227068111.8,0
600588,用友网络,软件开发,,CN,sh600588,59175345592.28999,0
600589,*ST榕泰,互联网服务,,CN,sh600589,3006222109.87,0
600590,泰豪科技,电网设备,,CN,sh600590,5663055140.0,0
600592,龙溪股份,通用设备,,CN,sh600592,4634821423.599999,0
600593,大连圣亚,旅游酒店,,CN,sh600593,2183160000.0,0
600594,益佰制药,中药,,CN,sh600594,4814918592.0,0
600595,中孚实业,有色金属,,CN,sh600595,13433115131.9,0
600596,新安股份,农药兽药,,CN,sh600596,10987709318.6,0
600597,光明乳业,食品饮料,,CN,sh600597,12985222847.46,0
600598,北大荒,农牧饲渔,,CN,sh600598,22327659657.04,0
600599,ST熊猫,多元金融,,CN,sh600599,2184560000.0,0
600600,青岛啤酒,酿酒行业,,CN,sh600600,104363808435.0,0
600601,方正科技,电子元件,,CN,sh600601,12886206256.83,0
600602,云赛智联,软件开发,,CN,sh600602,17738724711.350002,0
600603,广汇物流,房地产开发,,CN,sh600603,8183158504.150001,0
600604,市北高新,房地产服务,,CN,sh600604,9291591827.84,0
600605,汇通能源,房地产服务,,CN,sh600605,4608349463.86,0
600606,绿地控股,房地产开发,,CN,sh600606,36822051982.68,0
600608,ST沪科,贸易行业,,CN,sh600608,1430547268.35,0
600609,金杯汽车,汽车零部件,,CN,sh600609,6765794879.28,0
600610,中毅达,化学原料,,CN,sh600610,8013134045.400001,0
600611,大众交通,铁路公路,,CN,sh600611,7423345792.96,0
600612,老凤祥,珠宝首饰,,CN,sh600612,32490844322.04,0
600613,神奇制药,化学制药,,CN,sh600613,4726533907.8,0
600615,丰华股份,小金属,,CN,sh600615,2045663127.0400002,0
600616,金枫酒业,酿酒行业,,CN,sh600616,4529163511.5,0
600617,国新能源,燃气,,CN,sh600617,5691115740.38,0
600618,氯碱化工,化学原料,,CN,sh600618,10627315779.439999,0
600619,海立股份,家电行业,,CN,sh600619,8255710585.96,0
600620,天宸股份,铁路公路,,CN,sh600620,7065907492.7699995,0
600621,华鑫股份,证券,,CN,sh600621,12964189348.24,0
600622,光大嘉宝,房地产开发,,CN,sh600622,4274103395.7000003,0
600623,华谊集团,化学原料,,CN,sh600623,14664373234.24,0
600624,复旦复华,综合行业,,CN,sh600624,4169896140.9,0
600626,申达股份,汽车零部件,,CN,sh600626,5071659521.28,0
600628,新世界,商业百货,,CN,sh600628,4812752856.96,0
600629,华建集团,工程咨询服务,,CN,sh600629,5318647088.240001,0
600630,龙头股份,纺织服装,,CN,sh600630,3398892776.0,0
600633,浙数文化,游戏,,CN,sh600633,16429182188.54,0
